name/first,name/last,natural(4),age
Cecilia,Becker,2,49
Leon,Long,1,57
Grace,Sandoval,2,49
Maggie,Watkins,1,22
Melvin,Griffith,0,29
Gertrude,Alvarado,4,43
Emma,Hopkins,0,42
Nettie,Mullins,3,50
Clara,Wilkins,3,27
Amy,Johnston,2,29
Randall,Owen,4,25
Daisy,Bates,0,23
Cora,Conner,3,38
Estelle,Holloway,3,42
Stella,Freeman,4,33
Georgie,Reyes,4,51
Bettie,Kim,3,47
Cole,Hawkins,0,37
Miguel,McCarthy,3,62
Addie,Welch,3,32
Evelyn,Stone,1,29
Theodore,Mullins,2,30
Rosa,Taylor,1,33
Harriett,Schmidt,2,45
Betty,Dawson,2,55
Danny,Sims,3,41
Maurice,Pearson,3,32
Grace,Newman,2,43
Eric,Gomez,0,42
Clifford,Bowen,4,60
Theodore,Carr,0,35
Katharine,Knight,2,62
Mason,Knight,1,27
Janie,Pittman,1,44
Susie,James,2,28
Margaret,West,4,38
Connor,Tyler,1,24
Elva,Bradley,0,41
Earl,Ward,3,22
Mayme,Dennis,3,26
Augusta,Ball,1,28
Nathan,Huff,4,32
Polly,Holmes,0,32
Eric,Reese,2,51
Eula,Dennis,1,58
Estelle,Hines,1,30
Jay,Aguilar,2,34
Hunter,Leonard,2,61
Michael,Phillips,3,38
Marie,Medina,1,58
Lilly,Steele,2,30
Jonathan,Brady,1,54
Jane,Keller,3,18
Danny,Estrada,0,58
Ronnie,Francis,0,36
Norman,Morales,3,47
Viola,Martinez,2,18
Thomas,West,0,44
Joe,Harper,4,23
Clifford,Rodriquez,1,46
Ricky,Reeves,1,56
Melvin,Kelley,2,20
Seth,Hanson,3,20
Jane,Matthews,0,54
Grace,Wong,0,22
Fannie,McBride,4,18
Dennis,Drake,4,30
Katie,Griffin,2,32
Lester,Gutierrez,0,50
Angel,Hawkins,3,42
Mitchell,Lewis,2,38
Gavin,Castro,0,31
Ophelia,Bryan,4,45
Russell,Yates,2,58
Nannie,Perez,1,49
Helen,Drake,4,28
Maurice,Vasquez,2,36
Verna,Neal,1,19
Bryan,Norris,2,46
Susie,Stokes,2,31
Randy,Reyes,1,55
Dennis,Shaw,4,64
Phoebe,Owens,2,60
Travis,Hughes,0,41
Olive,Daniel,2,46
Lettie,Henry,4,54
Mattie,Burke,1,57
Luella,Marshall,3,65
Dale,James,3,24
Clifford,Maxwell,4,43
Earl,Marshall,1,26
Rhoda,Davidson,0,63
Louis,Guzman,4,47
Hannah,Robbins,2,53
Howard,Bush,2,45
Adeline,Wilson,2,50
Hulda,Cobb,4,22
Harriett,Lawson,4,55
Hester,Shelton,4,18
Hallie,Ballard,4,51
Justin,Cox,2,50
Dylan,Cross,3,63
Cynthia,Hawkins,0,36
Bill,Sanders,0,23
Lina,Arnold,0,59
Louise,Hines,2,62
Eliza,Cummings,3,30
Theresa,Powell,0,51
Louis,Davis,2,59
Dominic,Atkins,3,22
Loretta,Howell,1,37
Rosetta,Henderson,3,21
Jerome,Harmon,4,26
Mae,Day,3,45
Terry,Yates,2,38
Victor,Gonzales,2,23
Harold,Weaver,4,18
Mittie,Reese,4,62
Jim,Fields,1,19
Lucy,Pierce,3,63
Joshua,Barnes,4,35
Justin,Vega,4,57
Katherine,Phillips,4,47
Edgar,Perry,2,29
Todd,Ruiz,3,37
Alma,Frazier,2,18
Josie,Scott,4,56
Sam,Cohen,0,51
Michael,Chavez,4,57
Julia,Bishop,1,31
Claudia,Carter,0,18
Calvin,Hodges,2,30
Joshua,Farmer,3,23
Nannie,Norman,1,36
Walter,Barnes,2,31
Ida,Page,1,49
Olivia,Thompson,4,42
Sally,Casey,1,28
Claudia,Ross,2,44
Vernon,Chavez,3,44
Irene,Santiago,3,25
Lola,Hopkins,0,18
Viola,George,1,33
Lulu,Pope,0,38
Gabriel,White,2,24
Luis,Schultz,1,53
Richard,Hubbard,3,35
Owen,Sparks,1,52
Jack,Ray,2,21
Noah,Stanley,2,31
Ophelia,Medina,2,37
Lawrence,Willis,1,54
Lucinda,Norris,3,23
Cory,Vasquez,0,43
Dustin,Watkins,4,46
Georgia,Scott,4,21
Edna,Bowman,3,27
Carl,Hammond,2,61
Cecilia,Turner,3,61
Florence,Norton,4,18
Cora,Walsh,3,46
Virginia,Walters,3,44
Daisy,Jimenez,1,18
Janie,Young,4,43
Edward,Tate,1,49
Polly,Flores,2,22
Minerva,Dennis,4,24
Sara,Bowman,0,57
Johnny,Byrd,0,46
Glenn,Evans,0,62
Lee,Fowler,2,61
Nathaniel,Doyle,0,55
Kyle,Jones,2,42
Isaac,Lee,2,43
Milton,Parker,2,21
Ian,Medina,3,52
Ola,Jensen,1,37
William,Harper,2,23
Winifred,Tyler,3,29
Christine,Obrien,3,27
Christina,Marsh,1,31
Abbie,Holmes,1,65
Eula,Bennett,4,25
Emma,Cox,4,65
Genevieve,Ferguson,4,29
Harriet,Kelley,1,49
Cora,George,0,28
Andre,Lloyd,3,60
Jordan,Walsh,0,57
Josephine,Myers,4,32
Martin,Carson,0,60
Emily,Lynch,3,25
Lela,McGee,0,39
Eva,Fernandez,1,46
Ida,Elliott,2,52
Olivia,Gutierrez,2,64
Clayton,Norman,3,62
Nellie,Guerrero,1,55
Verna,Spencer,3,19
Jeffery,Boone,4,60
Franklin,Bowers,2,58
Tillie,Spencer,3,41
Virginia,Perkins,0,21
Phillip,Taylor,1,51
Samuel,Soto,3,60
Clarence,Barnes,0,54
Emma,Mann,1,45
Frederick,Ross,2,30
Gussie,Larson,0,59
Theresa,Lyons,1,28
Lillian,Santiago,3,64
Hulda,Osborne,2,29
Brian,Carr,0,58
Addie,McKinney,3,40
Kate,Reid,2,29
Lettie,Zimmerman,1,18
Jayden,Franklin,4,34
Ian,Wilkins,4,40
Randall,Malone,2,62
Estelle,Bryant,3,55
Effie,Cohen,1,19
Georgie,Willis,4,55
Curtis,Ramos,1,21
Lula,Floyd,0,18
Martin,Miller,0,31
Curtis,Delgado,3,55
Jared,Nash,0,52
Patrick,Hawkins,3,65
Carlos,Farmer,1,65
Owen,Briggs,0,22
Alice,Cook,3,23
Douglas,Foster,2,50
Phoebe,Pratt,3,46
Andre,Blake,2,21
Ronald,McKinney,4,63
Nelle,Vega,1,20
Phillip,Valdez,4,26
Joel,Burns,1,24
Ricky,Clarke,3,25
Lizzie,Hart,1,23
Connor,Hamilton,3,49
Henry,Bradley,2,49
Franklin,Anderson,0,46
Jessie,Marshall,0,31
Adrian,Jacobs,3,42
Philip,Chavez,0,46
Ronnie,Chavez,0,35
Marie,Singleton,2,32
Johnny,Austin,1,18
Mildred,Banks,0,24
Virgie,Washington,3,44
Mittie,Anderson,0,41
Celia,Lyons,1,30
Emily,Gross,0,24
Ella,White,4,37
Matilda,Atkins,4,57
Jay,Becker,1,46
Richard,Peterson,1,20
Jim,Ferguson,2,57
Kyle,Walsh,1,45
Rena,McBride,1,31
Fannie,Morton,0,59
Mildred,Rodgers,3,33
Dustin,Knight,0,20
Jorge,Colon,0,36
Juan,Knight,3,32
Margaret,Harmon,3,53
Georgie,Montgomery,3,21
Fanny,McCarthy,3,44
Rhoda,Myers,2,61
Duane,Morris,2,50
Effie,Christensen,2,18
Lela,Griffin,4,40
Ruth,Kim,3,26
Chris,Cook,3,59
William,Price,0,36
Helen,Francis,1,46
Patrick,Blair,2,28
Luke,Owens,0,20
Mabelle,Montgomery,4,23
Catherine,Fletcher,4,48
Charlotte,Rios,4,46
Rachel,Shelton,1,35
Antonio,Horton,2,36
Addie,Reyes,1,45
Michael,Sandoval,1,27
Marie,Potter,4,20
Bill,Martin,4,33
Bobby,Vega,3,50
Rebecca,Reese,1,56
Betty,Bryant,3,63
Wayne,Freeman,2,21
Howard,Graham,3,44
Mario,Moran,3,21
Agnes,Roy,0,35
Marian,McCormick,3,40
Cynthia,Scott,0,50
Margaret,Rhodes,4,37
Nora,Owens,4,19
Herbert,Russell,2,21
Franklin,Jefferson,2,33
Gregory,Fitzgerald,2,21
Georgia,Estrada,0,29
Louisa,Casey,2,60
Walter,Garza,2,32
Erik,Holt,4,34
Theresa,Dunn,3,53
Kate,Harvey,4,28
Trevor,Wilkins,2,28
Susie,Grant,2,27
Katie,Campbell,4,36
Jay,Roy,3,36
Oscar,Terry,4,50
Patrick,Mann,0,50
Lillian,Castillo,4,63
Celia,Crawford,1,23
Myrtle,Myers,0,19
Caroline,Boyd,3,60
Brent,Perry,2,58
Amanda,Goodman,3,31
Tyler,May,2,37
Maria,Cooper,4,51
Theresa,Garcia,1,30
Charlie,Waters,4,46
Harriett,Joseph,0,21
Frances,Keller,0,51
Ernest,Bryan,0,41
Daisy,Morrison,1,25
Maggie,Horton,0,61
Leila,Hubbard,0,39
Allen,Barton,0,50
Howard,Gutierrez,3,59
Milton,Gonzales,0,37
Dollie,Manning,3,30
Josephine,Meyer,0,64
Rosie,Mann,3,38
Jerome,Harvey,0,50
Allen,Barker,0,43
Maggie,Brooks,4,18
Mario,McCoy,1,63
Rosie,Richards,4,28
Pearl,King,4,51
Cecelia,Wright,1,44
Maude,Potter,2,40
Bobby,Castillo,0,25
Lou,Swanson,4,47
Glen,Mills,2,62
Shane,Olson,2,55
Melvin,Farmer,0,27
Tillie,Underwood,0,63
Landon,Knight,0,22
Ellen,Price,1,31
Lawrence,Aguilar,4,19
Harvey,Peters,2,33
Roxie,Leonard,1,53
Jack,Copeland,4,32
Bettie,Burns,0,20
Elijah,Wong,2,23
Alta,Osborne,0,25
Ruth,Perez,4,39
Brent,Riley,4,32
Augusta,Allison,3,57
Fannie,Ballard,0,29
Jacob,Osborne,2,31
Carlos,Silva,0,50
Mark,Obrien,4,22
Mina,Harper,4,48
Pearl,Fitzgerald,0,59
Lucille,Hopkins,1,31
Irene,Vargas,4,31
Jesus,Bush,3,48
Juan,Hunt,1,20
Inez,Robbins,4,19
Anne,Stokes,2,46
Sadie,Diaz,3,53
Mark,Owen,1,46
Gilbert,Porter,2,50
Alberta,Bailey,0,39
Lela,Burton,2,31
Leila,Fitzgerald,1,39
Marc,Klein,3,62
Louis,Baker,3,54
Alvin,Jordan,4,33
Mike,Miles,3,18
Celia,Morrison,0,30
Leonard,Sparks,0,44
Darrell,Lowe,4,40
Tyler,Peters,2,43
Ethan,Baldwin,0,54
Fannie,Schmidt,4,23
Bradley,Hall,0,20
Cordelia,Garner,1,57
Matilda,Mack,0,61
Millie,Watts,1,37
Marcus,Poole,3,18
Donald,Fox,0,38
Mittie,Cooper,3,24
Barry,Hicks,3,36
Polly,Herrera,3,43
Dustin,Gonzalez,1,37
Mitchell,Kennedy,2,36
Jerome,Price,1,63
Erik,Montgomery,1,44
Nathan,Rodriguez,1,52
Derek,Ortiz,3,30
John,Lopez,0,24
Cornelia,Marsh,3,45
Lillie,Dunn,4,28
Maurice,Hicks,3,59
Sylvia,Foster,4,59
Eugenia,Kennedy,0,21
Jane,Farmer,1,25
Nathaniel,Alexander,3,18
Mittie,Perry,3,23
Adelaide,Castillo,4,58
Helena,Cox,3,49
Lettie,Warren,4,30
Stanley,Moreno,1,30
Benjamin,Leonard,3,55
Nathaniel,Greer,4,47
Kate,Pena,3,64
Emily,Smith,4,34
Raymond,Patrick,4,63
Todd,Sanchez,3,28
Ina,Barnes,3,46
Belle,Horton,0,23
Frederick,Little,0,41
Lily,Curtis,0,63
Lizzie,Stephens,0,20
Lura,Armstrong,4,45
Marc,Baldwin,2,30
Susie,Holt,1,49
Billy,Osborne,3,59
Andre,Green,1,18
Bess,Phillips,1,28
Bessie,Castro,3,32
Lela,Clayton,3,26
Jesse,Garza,2,25
Martin,Patton,0,37
Derek,Saunders,2,30
Chester,Hoffman,1,31
Hattie,Silva,4,41
Carolyn,Ellis,1,53
Bryan,Hall,3,29
Harvey,Barnes,2,30
Isaiah,Cobb,2,26
Ian,Nelson,1,34
Earl,Buchanan,0,34
Paul,Cohen,1,46
Keith,Griffin,0,39
Brian,Dennis,1,49
Rena,Snyder,4,28
Cameron,Campbell,1,42
Clarence,Castillo,3,56
Louis,Butler,4,19
Bertha,Arnold,4,48
Nancy,Stanley,4,49
Mitchell,Crawford,3,28
Eric,Bowers,1,64
Joseph,Jimenez,4,42
Corey,Mendez,4,27
Ollie,Sharp,4,36
Troy,Estrada,3,56
Lilly,Newton,4,32
Warren,Henry,4,26
Polly,Scott,4,53
Isabella,Bryan,0,38
Jesus,Roberts,1,19
Hattie,Bailey,4,19
Ricky,Bryan,3,65
Don,Robertson,2,62
Lina,Spencer,4,58
Jayden,Pena,2,32
Matthew,Woods,2,58
Dean,Frank,1,22
Louis,Mathis,2,20
Shawn,Miles,2,50
Minerva,Gordon,3,33
Christina,Lyons,1,36
Jim,Bennett,2,34
Christina,Steele,2,27
Nell,Dixon,1,64
Henrietta,Maldonado,0,50
Minnie,Roy,0,61
Minnie,Little,3,37
Tillie,Douglas,0,58
Edward,Reynolds,1,63
Della,Graves,0,63
Teresa,Little,0,28
Mitchell,Marshall,1,65
Marc,Day,1,25
Ollie,Hall,3,34
Ada,Gonzalez,3,56
Aaron,Chapman,2,20
Ryan,Mitchell,3,44
Lilly,Obrien,4,31
Jeanette,Dean,2,37
Emilie,Collins,1,42
Nathan,Vasquez,4,41
Roy,Malone,3,59
Josie,Kim,1,34
Mae,Andrews,2,30
Ray,Benson,1,38
Lewis,French,1,40
Eliza,Spencer,1,52
Lloyd,Garrett,4,45
Logan,McCormick,0,25
Howard,Nunez,4,42
Ralph,Walsh,1,28
Elva,Lyons,2,42
Lou,Owen,2,27
Mable,Moss,0,48
Russell,Benson,0,50
Madge,Colon,3,63
Amelia,West,0,34
Georgia,Little,4,24
Lily,Carr,3,30
Mathilda,Byrd,1,32
Warren,Gross,1,50
Aiden,Stephens,4,62
Lucas,Santos,4,65
Miguel,Riley,4,31
Eleanor,Cohen,1,19
Jayden,Chambers,4,26
Shawn,French,2,28
Jerome,Christensen,4,53
Virginia,Williamson,1,32
Aaron,Sullivan,4,47
George,Jensen,3,36
Joseph,Garrett,4,46
Bobby,Ferguson,2,58
Callie,Carter,0,56
Dora,Shaw,0,41
Lydia,Harvey,3,47
Clayton,Sherman,3,60
Michael,Burke,4,25
Vera,Bradley,0,52
Travis,Gill,4,39
Lois,Lowe,2,25
Roger,Rodgers,2,64
Peter,Hamilton,0,23
Don,Matthews,4,45
Mason,King,3,27
Adele,Harris,0,37
Juan,Cannon,4,35
Mabelle,Swanson,1,60
Clara,Blake,0,57
Celia,Hernandez,1,63
Jared,Bailey,2,37
Scott,Gibson,0,24
Glen,Myers,3,26
Sophia,Perkins,3,43
Lucy,Fox,0,54
Maria,Johnston,2,59
Mittie,Williamson,0,38
Ada,Nelson,4,55
Marguerite,Gomez,4,58
Kate,Marsh,2,21
Fannie,Hoffman,2,40
Stella,Maxwell,2,30
Alejandro,Ryan,4,50
Minerva,Estrada,0,24
Leah,Chandler,4,21
Lura,Martin,1,43
Agnes,Daniels,2,49
Lola,Alexander,4,55
Elizabeth,Daniels,3,63
Sylvia,Shaw,3,59
Effie,Delgado,3,18
Robert,Alvarado,0,65
Elmer,Stanley,2,44
Alma,Gill,0,25
Caleb,Robinson,1,28
Ann,Jefferson,1,40
Lloyd,Kelley,1,28
Rena,Pearson,1,36
Gavin,Mills,1,55
Lillie,Alvarado,1,32
Emma,Parker,1,52
Janie,Welch,3,63
Chad,Bates,4,45
Mark,Schmidt,2,23
Willie,Williamson,3,43
Martin,Morton,2,40
Howard,McGee,1,51
Francis,Berry,3,27
Billy,Maxwell,2,43
Victor,Maxwell,4,50
Eva,Carter,2,27
Mason,Hammond,2,36
Stephen,Morton,4,29
Douglas,Chandler,3,57
John,Fitzgerald,2,31
Lina,Norris,1,22
Patrick,French,1,30
Belle,Ray,0,52
Mattie,McCormick,4,32
Lewis,Page,0,39
Arthur,Henry,3,64
Ella,Poole,0,35
Rhoda,Morales,4,25
Ann,Neal,2,63
Ivan,Barnes,3,24
Harriet,Wolfe,4,46
Augusta,Carlson,3,59
Emma,Harrington,1,31
Landon,Jordan,3,33
Ophelia,Moran,3,39
Adele,Morrison,1,29
Eleanor,Pratt,3,54
Harold,Vaughn,0,45
Ida,Reid,3,31
George,Hernandez,3,32
Estella,Schmidt,0,25
Flora,Estrada,4,20
Arthur,Murray,2,18
Jordan,Lowe,3,25
Anne,Walker,4,63
Gordon,Phelps,3,60
Dustin,Tran,4,21
Jimmy,Sanchez,1,48
Nettie,Moore,0,24
Dale,Alvarado,0,45
Olive,Oliver,3,53
Robert,Santos,3,18
Alberta,Bell,0,19
Cordelia,Lawrence,1,57
Rebecca,Warner,0,43
Olivia,Frank,4,41
Dylan,Arnold,2,23
Derrick,Glover,0,24
Ora,Santiago,2,49
Ann,Mendez,1,60
Dora,Turner,4,62
Ivan,Porter,2,60
Lydia,Blair,2,32
Clyde,Frank,1,36
Barry,Ramirez,0,64
Willie,Mitchell,3,26
Augusta,Doyle,0,65
Bobby,Strickland,1,23
Lela,Howard,2,64
Keith,Stewart,3,28
Minerva,Doyle,1,47
Chris,Black,4,28
Norman,Rhodes,4,38
Charles,Erickson,1,29
Kathryn,West,0,25
Willie,Barton,3,44
Harvey,Clark,1,65
Mario,Manning,1,39
Katie,Houston,0,53
Clifford,Buchanan,2,54
Lloyd,Hart,3,49
Justin,Casey,1,44
Grace,Rose,1,65
Hulda,Lamb,0,22
Maurice,Vasquez,1,30
Clarence,Dean,4,54
Chase,Collins,3,64
Birdie,Pena,0,47
Ida,Dixon,0,31
Tommy,McGee,3,60
Beulah,Reid,3,35
Jesus,Wheeler,2,18
Myrtie,Warren,0,35
Lydia,Kelley,3,33
Ruby,Figueroa,3,40
Lee,George,1,38
Angel,Hayes,3,27
Shane,Welch,3,53
Harry,Perkins,4,61
Lou,Clayton,0,49
Hilda,Vega,1,55
Derrick,Ferguson,3,64
Arthur,Gonzales,0,30
Marcus,Thomas,4,21
Leona,Collier,4,18
Louise,Martinez,0,63
Craig,Baldwin,2,65
Joseph,Black,0,26
Jeffery,Miller,1,23
Scott,Hayes,1,22
Matilda,Coleman,0,53
Mollie,Phelps,4,18
Gary,Peters,2,38
Adele,Coleman,2,62
Daniel,Ferguson,0,47
Sallie,McCarthy,3,54
Scott,Santiago,0,46
Paul,Rodriguez,0,42
Jon,Davidson,2,59
May,Boone,0,30
Ronnie,Gross,4,51
Anne,Rogers,1,59
Cecelia,Barton,4,38
Bertie,Davis,1,53
Andrew,Ortiz,2,46
Bradley,Carpenter,3,64
Chase,Wilkerson,1,59
Jane,Cannon,2,30
Nannie,Jacobs,1,26
Douglas,Adams,4,64
Bernice,Martin,2,25
Johanna,Collins,3,48
Jon,Pratt,1,56
Evelyn,Moody,3,57
Shane,McKenzie,0,51
Adeline,Mendez,2,51
Hattie,Hall,0,40
Helen,Jenkins,2,55
Adelaide,Garcia,4,63
Noah,Reed,0,39
Hunter,Byrd,0,64
Melvin,Hart,4,26
Olivia,Henderson,2,52
Christina,Barrett,1,51
John,Vargas,1,47
Jeff,Guzman,2,47
Gordon,Garner,0,55
Luke,Ball,3,52
Bryan,George,2,21
Leon,Jackson,4,34
Anne,Pena,0,42
Blanche,Norton,3,61
Mabel,Mills,2,32
Kevin,Cook,4,34
Birdie,Jefferson,4,60
Edward,Weber,3,46
Addie,Ortiz,3,42
Myrtie,Shaw,2,27
Annie,Porter,3,20
Terry,Davidson,1,48
Brent,Lawson,2,63
Ina,Haynes,1,63
Sophie,Miles,0,33
Bess,Hawkins,3,21
Louise,Lloyd,4,41
Abbie,Buchanan,0,52
Mabelle,Warner,4,45
Earl,Blair,2,46
Verna,Myers,4,24
Georgie,Warren,4,40
Kevin,Rice,1,42
Agnes,Allison,2,38
Lilly,West,0,64
Sam,Schwartz,0,58
Mitchell,Moss,1,62
Harvey,Johnson,3,22
Olga,Ballard,4,32
Lottie,Sanders,1,27
Kate,Oliver,4,49
Violet,Roy,1,26
Kenneth,Watkins,1,35
Eva,Thomas,0,38
Evelyn,Craig,0,32
Kate,Sparks,3,31
Ryan,Lambert,2,60
Ida,Meyer,1,52
Irene,Tran,2,53
Derek,Myers,0,33
Louise,Roberson,3,43
Milton,Ward,3,61
Frederick,West,0,43
Nicholas,Weaver,0,49
Lilly,Fox,4,26
Emma,Shaw,2,53
Brandon,Nguyen,0,59
Lee,Johnson,3,47
Mitchell,Martinez,0,36
Henrietta,Powers,3,63
Ethel,Wood,1,28
Robert,Alexander,2,44
Francisco,Barrett,2,44
Georgie,Schmidt,2,39
Aaron,Arnold,1,52
Clifford,Goodwin,0,25
Gary,Ray,1,52
Edna,Morris,3,25
Virginia,Lynch,3,63
Myra,Ray,2,62
Jeffery,Schwartz,1,38
Hallie,Ruiz,4,18
Thomas,Hamilton,0,57
Elizabeth,Marshall,1,35
Hester,Morris,3,34
Clayton,Townsend,3,26
Laura,Singleton,4,30
Rose,Nunez,2,49
Adam,Hill,4,26
Nathaniel,Glover,3,38
Irene,Glover,3,39
Mina,Black,1,27
Bernard,Garner,2,55
Louisa,Underwood,2,47
Austin,Craig,4,26
Leona,Nash,4,35
Richard,Carter,4,20
Clyde,Huff,3,52
Sophie,Blake,4,20
Stephen,Farmer,1,42
Alma,Hampton,4,63
Bernard,Kelley,0,18
Randall,Douglas,4,29
Allie,Murphy,4,64
Joseph,Walker,1,65
Randall,Francis,0,36
Mason,Franklin,2,28
Millie,Palmer,1,25
Derrick,Allison,4,59
Ruth,Martin,2,43
Lucinda,Franklin,0,37
Roy,Ryan,4,65
Rodney,Walters,4,54
Rebecca,Griffith,0,47
Sylvia,Banks,0,30
Susie,Hudson,0,24
Lucile,McCarthy,2,52
Josephine,Hines,0,30
Daniel,Bowman,4,56
Gene,Casey,4,42
Lora,Benson,2,26
Irene,Frank,0,56
James,Brady,3,37
Luis,Robinson,4,62
Raymond,Collins,4,54
Leah,Perry,2,65
Ray,Stevenson,1,33
Jason,Allison,3,30
Lucinda,Colon,1,38
Fannie,Chavez,0,44
Mable,Curtis,3,39
Nathaniel,McCoy,2,44
Franklin,Sutton,1,58
Adam,Ferguson,0,30
Louise,Mitchell,3,49
Lula,Gilbert,1,63
Maggie,Graves,2,39
Daniel,Clayton,2,34
Noah,Townsend,2,29
Alberta,Klein,3,42
Calvin,Holmes,3,65
Sean,Tyler,0,55
Benjamin,Gonzalez,4,62
Maurice,Gill,4,52
Shane,Delgado,1,38
Eugenia,Phelps,2,30
Hulda,Stephens,3,64
Florence,Gonzales,0,31
Mamie,Allen,2,46
Owen,Ingram,2,22
Maude,Estrada,4,38
Joe,Chavez,2,51
Katie,Gibson,3,19
Lily,Wilson,0,64
Vera,Shelton,4,22
Lillie,Parsons,3,39
Michael,Brady,2,65
Joseph,Thompson,1,59
Lewis,Fox,2,28
Stanley,Reyes,3,52
Joseph,Gomez,0,33
Lula,Patrick,2,65
Stella,Boyd,3,25
Gene,Nichols,4,27
Katherine,Conner,0,19
Jeanette,Banks,4,28
Aaron,Wallace,0,58
Effie,Williams,3,36
Winifred,Butler,0,53
Austin,Copeland,1,48
Cecilia,Bowman,4,56
Andre,Pratt,0,36
Johnny,Williamson,3,29
Ann,Estrada,4,22
Jerry,Morales,3,44
Fannie,Daniel,3,23
Mable,Curtis,1,52
Lucas,Kennedy,0,57
Jimmy,Ortiz,1,45
Ian,Chapman,2,47
Elnora,Gill,2,35
Augusta,Ward,3,50
James,Frank,4,35
Martin,Vaughn,0,65
Nathan,Norris,1,20
Duane,Douglas,2,24
Adeline,Chapman,3,25
Norman,Casey,1,30
May,Carlson,0,39
Henrietta,Gonzales,1,65
Eugene,Castro,3,61
Inez,Shaw,0,34
Marguerite,Tyler,2,26
Brent,Powell,2,56
Susan,Barnes,2,63
Lucile,Franklin,3,65
Evan,Garza,0,46
Verna,Guerrero,3,27
Ethan,Underwood,2,47
Dorothy,Owen,0,54
Jason,Tran,0,37
Allen,Figueroa,4,63
Martha,Keller,1,49
Rodney,Cannon,2,54
Josephine,Dunn,3,41
Miguel,Palmer,0,26
Duane,Atkins,1,50
Amanda,Reyes,3,26
Gussie,Hunter,1,36
Ralph,Hicks,0,51
Dean,Andrews,3,49
Harriett,Park,1,52
Lawrence,Floyd,4,27
Dora,Gordon,2,38
Clayton,Campbell,0,55
Lloyd,Gross,2,56
Hilda,Steele,3,59
Susie,Gomez,4,52
Ricky,Waters,0,42
Owen,Caldwell,2,36
Nora,Rodriquez,1,33
Josie,Lamb,3,59
Jordan,Hopkins,2,53
Bobby,Rice,0,29
Hulda,Spencer,2,60
Joel,Simon,0,43
Ruth,Rhodes,4,52
Julia,Young,1,53
Gregory,Valdez,1,20
Michael,Jones,1,41
Juan,Mendez,0,47
Callie,Sutton,2,53
Winifred,Hoffman,2,28
Betty,Huff,0,35
Dean,Mendoza,1,42
Justin,Hampton,2,42
Bryan,Wheeler,0,41
Mable,Park,1,32
Jack,Bridges,2,37
Roxie,Kennedy,4,56
Todd,Goodwin,0,55
Ronald,Lowe,0,18
Sally,Wilson,4,50
Nora,Sparks,1,40
Estella,Kennedy,0,51
Robert,Ward,3,48
Abbie,Brock,0,58
Luella,Hughes,0,22
Sylvia,Hawkins,1,42
Jon,Pratt,4,42
Clarence,Evans,4,59
Isabella,Norton,1,60
Joshua,Salazar,4,21
Juan,Guerrero,2,43
Dean,Atkins,3,57
Ada,Hammond,3,19
Cody,Mack,3,23
Delia,Ramos,3,20
Hunter,Sims,1,44
Rena,Quinn,0,49
Philip,Hayes,2,41
Willie,Lynch,0,20
Seth,McLaughlin,3,49
Ralph,Osborne,2,54
Hunter,Harvey,1,30
Maria,Sanders,3,29
Addie,Obrien,0,34
Shane,Shaw,0,59
Bill,Warner,2,42
Martin,Garza,3,21
Lenora,Hunter,2,36
Estella,Burke,4,41
Mattie,Murray,4,31
Eleanor,Tucker,4,19
Ethan,Sparks,3,49
Leo,Mann,0,33
Darrell,Harrison,3,18
Leonard,Clarke,0,30
Kevin,Johnson,2,35
Clifford,Thornton,3,64
Lenora,Neal,1,37
Daniel,Moran,0,55
Lily,Underwood,3,57
Frank,Myers,3,48
Estella,Long,4,45
Eric,Hudson,4,47
Cory,Newton,1,63
Esther,Alvarez,0,57
Troy,Bryant,4,34
Duane,Peters,3,63
Calvin,Gross,2,58
Russell,Ryan,4,28
Lena,Page,3,43
Juan,Shelton,2,64
Samuel,Maldonado,4,25
Adam,Cook,2,40
Joel,Hampton,0,56
Kevin,Paul,1,43
Bernice,Scott,4,46
Lucy,Barnes,0,56
Keith,Washington,1,30
Nora,Silva,1,46
Cecilia,Patton,1,49
Flora,Bass,4,31
Sue,Ramos,2,19
Polly,Gibson,1,41
Matthew,Figueroa,1,32
Craig,Barnett,3,28
Anthony,Sims,3,24
Eleanor,Cole,3,41
Thomas,Cole,4,35
Leo,Tran,3,59
Anthony,Ford,2,43
Lydia,Quinn,3,32
John,Gregory,0,62
Polly,Armstrong,1,25
Harry,Evans,3,37
Cora,Vasquez,0,27
Leah,Holloway,4,58
Henrietta,Riley,0,50
Victoria,Larson,0,45
Charlotte,Newton,3,50
Juan,Hernandez,2,59
Lola,Ball,2,22
Alberta,Rowe,1,58
Francis,Lee,2,38
Cordelia,Harmon,3,30
Sophie,Norman,0,31
Lula,James,0,28
Tyler,Barnett,0,33
Vernon,Wilkins,0,26
Mable,Francis,2,24
Owen,Shaw,4,64
Mitchell,Rowe,4,47
Austin,Black,1,51
Essie,Mason,0,37
Alejandro,Torres,4,56
Isabelle,Hopkins,4,23
Steven,Nelson,0,30
Eric,Dunn,0,28
Myrtle,Allison,4,62
Agnes,Lopez,3,49
Florence,McKinney,2,29
Leonard,Cross,3,42
Janie,Mendez,2,50
Pauline,Franklin,2,41
Loretta,Norton,2,56
Gussie,Logan,2,24
Daniel,Boyd,3,31
Alice,Perry,3,21
Sue,Harvey,0,30
Agnes,Townsend,4,42
